Date/Time,Swimming Stroke Count (count),Source
2022-01-06 09:37:20,0.241,Alan’s Apple Watch
2022-01-06 09:37:21,0.241,Alan’s Apple Watch
2022-01-06 09:37:22,0.15,Alan’s Apple Watch
2022-01-06 09:38:31,0.027,Alan’s Apple Watch
2022-01-06 09:38:32,0.626,Alan’s Apple Watch
2022-01-06 09:38:33,0.626,Alan’s Apple Watch
2022-01-06 09:38:34,0.626,Alan’s Apple Watch
2022-01-06 09:38:35,0.626,Alan’s Apple Watch
2022-01-06 09:38:36,0.626,Alan’s Apple Watch
2022-01-06 09:38:37,0.626,Alan’s Apple Watch
2022-01-06 09:38:38,0.626,Alan’s Apple Watch
2022-01-06 09:38:39,0.626,Alan’s Apple Watch
2022-01-06 09:38:40,0.626,Alan’s Apple Watch
2022-01-06 09:38:41,0.626,Alan’s Apple Watch
2022-01-06 09:38:42,0.626,Alan’s Apple Watch
2022-01-06 09:38:43,0.626,Alan’s Apple Watch
2022-01-06 09:38:44,0.626,Alan’s Apple Watch
2022-01-06 09:38:45,0.626,Alan’s Apple Watch
2022-01-06 09:38:46,0.626,Alan’s Apple Watch
2022-01-06 09:38:47,0.626,Alan’s Apple Watch
2022-01-06 09:38:48,0.626,Alan’s Apple Watch
2022-01-06 09:38:49,0.626,Alan’s Apple Watch
2022-01-06 09:38:50,0.626,Alan’s Apple Watch
2022-01-06 09:38:51,0.626,Alan’s Apple Watch
2022-01-06 09:38:52,0.463,Alan’s Apple Watch
2022-01-06 09:39:31,0.27,Alan’s Apple Watch
2022-01-06 09:39:32,0.469,Alan’s Apple Watch
2022-01-06 09:39:33,0.469,Alan’s Apple Watch
2022-01-06 09:39:34,0.469,Alan’s Apple Watch
2022-01-06 09:39:35,0.469,Alan’s Apple Watch
2022-01-06 09:39:36,0.469,Alan’s Apple Watch
2022-01-06 09:39:37,0.469,Alan’s Apple Watch
2022-01-06 09:39:38,0.469,Alan’s Apple Watch
2022-01-06 09:39:39,0.469,Alan’s Apple Watch
2022-01-06 09:39:40,0.469,Alan’s Apple Watch
2022-01-06 09:39:41,0.469,Alan’s Apple Watch
2022-01-06 09:39:42,0.469,Alan’s Apple Watch
2022-01-06 09:39:43,0.469,Alan’s Apple Watch
2022-01-06 09:39:44,0.469,Alan’s Apple Watch
2022-01-06 09:39:45,0.469,Alan’s Apple Watch
2022-01-06 09:39:46,0.469,Alan’s Apple Watch
2022-01-06 09:39:47,0.469,Alan’s Apple Watch
2022-01-06 09:39:48,0.231,Alan’s Apple Watch
2022-01-06 09:41:26,0.525,Alan’s Apple Watch
2022-01-06 09:41:27,0.605,Alan’s Apple Watch
2022-01-06 09:41:28,0.605,Alan’s Apple Watch
2022-01-06 09:41:29,0.605,Alan’s Apple Watch
2022-01-06 09:41:30,0.605,Alan’s Apple Watch
2022-01-06 09:41:31,0.605,Alan’s Apple Watch
2022-01-06 09:41:32,0.605,Alan’s Apple Watch
2022-01-06 09:41:33,0.605,Alan’s Apple Watch
2022-01-06 09:41:34,0.605,Alan’s Apple Watch
2022-01-06 09:41:35,0.605,Alan’s Apple Watch
2022-01-06 09:41:36,0.605,Alan’s Apple Watch
2022-01-06 09:41:37,0.605,Alan’s Apple Watch
2022-01-06 09:41:38,0.605,Alan’s Apple Watch
2022-01-06 09:41:39,0.605,Alan’s Apple Watch
2022-01-06 09:41:40,0.605,Alan’s Apple Watch
2022-01-06 09:41:41,0.605,Alan’s Apple Watch
2022-01-06 09:41:42,0.605,Alan’s Apple Watch
2022-01-06 09:41:43,0.605,Alan’s Apple Watch
2022-01-06 09:41:44,0.605,Alan’s Apple Watch
2022-01-06 09:41:45,0.605,Alan’s Apple Watch
2022-01-06 09:41:46,0.605,Alan’s Apple Watch
2022-01-06 09:41:47,0.605,Alan’s Apple Watch
2022-01-06 09:41:48,0.605,Alan’s Apple Watch
2022-01-06 09:41:49,0.605,Alan’s Apple Watch
2022-01-06 09:41:50,0.605,Alan’s Apple Watch
2022-01-06 09:41:51,0.605,Alan’s Apple Watch
2022-01-06 09:41:52,0.344,Alan’s Apple Watch
2022-01-06 09:42:27,0.363,Alan’s Apple Watch
2022-01-06 09:42:28,0.502,Alan’s Apple Watch
2022-01-06 09:42:29,0.502,Alan’s Apple Watch
2022-01-06 09:42:30,0.502,Alan’s Apple Watch
2022-01-06 09:42:31,0.502,Alan’s Apple Watch
2022-01-06 09:42:32,0.502,Alan’s Apple Watch
2022-01-06 09:42:33,0.502,Alan’s Apple Watch
2022-01-06 09:42:34,0.502,Alan’s Apple Watch
2022-01-06 09:42:35,0.502,Alan’s Apple Watch
2022-01-06 09:42:36,0.502,Alan’s Apple Watch
2022-01-06 09:42:37,0.502,Alan’s Apple Watch
2022-01-06 09:42:38,0.502,Alan’s Apple Watch
2022-01-06 09:42:39,0.502,Alan’s Apple Watch
2022-01-06 09:42:40,0.502,Alan’s Apple Watch
2022-01-06 09:42:41,0.502,Alan’s Apple Watch
2022-01-06 09:42:42,0.502,Alan’s Apple Watch
2022-01-06 09:42:43,0.502,Alan’s Apple Watch
2022-01-06 09:42:44,0.502,Alan’s Apple Watch
2022-01-06 09:42:45,0.502,Alan’s Apple Watch
2022-01-06 09:42:46,0.502,Alan’s Apple Watch
2022-01-06 09:42:47,0.502,Alan’s Apple Watch
2022-01-06 09:42:48,0.502,Alan’s Apple Watch
2022-01-06 09:42:49,0.087,Alan’s Apple Watch
2022-01-06 09:42:51,0.098,Alan’s Apple Watch
2022-01-06 09:42:52,0.275,Alan’s Apple Watch
2022-01-06 09:42:53,0.275,Alan’s Apple Watch
2022-01-06 09:42:54,0.275,Alan’s Apple Watch
2022-01-06 09:42:55,0.275,Alan’s Apple Watch
2022-01-06 09:42:56,0.275,Alan’s Apple Watch
2022-01-06 09:42:57,0.275,Alan’s Apple Watch
2022-01-06 09:42:58,0.275,Alan’s Apple Watch
2022-01-06 09:42:59,0.275,Alan’s Apple Watch
2022-01-06 09:43:00,0.275,Alan’s Apple Watch
2022-01-06 09:43:01,0.275,Alan’s Apple Watch
2022-01-06 09:43:02,0.275,Alan’s Apple Watch
2022-01-06 09:43:03,0.275,Alan’s Apple Watch
2022-01-06 09:43:04,0.275,Alan’s Apple Watch
2022-01-06 09:43:05,0.275,Alan’s Apple Watch
2022-01-06 09:43:06,0.275,Alan’s Apple Watch
2022-01-06 09:43:07,0.275,Alan’s Apple Watch
2022-01-06 09:43:08,0.275,Alan’s Apple Watch
2022-01-06 09:43:09,0.275,Alan’s Apple Watch
2022-01-06 09:43:10,0.275,Alan’s Apple Watch
2022-01-06 09:43:11,0.275,Alan’s Apple Watch
2022-01-06 09:43:12,0.275,Alan’s Apple Watch
2022-01-06 09:43:13,0.275,Alan’s Apple Watch
2022-01-06 09:43:14,0.275,Alan’s Apple Watch
2022-01-06 09:43:15,0.275,Alan’s Apple Watch
2022-01-06 09:43:16,0.275,Alan’s Apple Watch
2022-01-06 09:43:17,0.275,Alan’s Apple Watch
2022-01-06 09:43:18,0.275,Alan’s Apple Watch
2022-01-06 09:43:19,0.275,Alan’s Apple Watch
2022-01-06 09:43:20,0.275,Alan’s Apple Watch
2022-01-06 09:43:21,0.275,Alan’s Apple Watch
2022-01-06 09:43:22,0.275,Alan’s Apple Watch
2022-01-06 09:43:23,0.275,Alan’s Apple Watch
2022-01-06 09:43:24,0.103,Alan’s Apple Watch
2022-01-06 09:44:36,0.102,Alan’s Apple Watch
2022-01-06 09:44:37,0.37,Alan’s Apple Watch
2022-01-06 09:44:38,0.37,Alan’s Apple Watch
2022-01-06 09:44:39,0.37,Alan’s Apple Watch
2022-01-06 09:44:40,0.37,Alan’s Apple Watch
2022-01-06 09:44:41,0.37,Alan’s Apple Watch
2022-01-06 09:44:42,0.37,Alan’s Apple Watch
2022-01-06 09:44:43,0.37,Alan’s Apple Watch
2022-01-06 09:44:44,0.37,Alan’s Apple Watch
2022-01-06 09:44:45,0.37,Alan’s Apple Watch
2022-01-06 09:44:46,0.37,Alan’s Apple Watch
2022-01-06 09:44:47,0.37,Alan’s Apple Watch
2022-01-06 09:44:48,0.37,Alan’s Apple Watch
2022-01-06 09:44:49,0.37,Alan’s Apple Watch
2022-01-06 09:44:50,0.084,Alan’s Apple Watch
2022-01-06 09:45:31,0.183,Alan’s Apple Watch
2022-01-06 09:45:32,0.409,Alan’s Apple Watch
2022-01-06 09:45:33,0.409,Alan’s Apple Watch
2022-01-06 09:45:34,0.409,Alan’s Apple Watch
2022-01-06 09:45:35,0.409,Alan’s Apple Watch
2022-01-06 09:45:36,0.409,Alan’s Apple Watch
2022-01-06 09:45:37,0.409,Alan’s Apple Watch
2022-01-06 09:45:38,0.409,Alan’s Apple Watch
2022-01-06 09:45:39,0.409,Alan’s Apple Watch
2022-01-06 09:45:40,0.409,Alan’s Apple Watch
2022-01-06 09:45:41,0.409,Alan’s Apple Watch
2022-01-06 09:45:42,0.409,Alan’s Apple Watch
2022-01-06 09:45:43,0.409,Alan’s Apple Watch
2022-01-06 09:45:44,0.409,Alan’s Apple Watch
2022-01-06 09:45:45,0.409,Alan’s Apple Watch
2022-01-06 09:45:46,0.409,Alan’s Apple Watch
2022-01-06 09:45:47,0.409,Alan’s Apple Watch
2022-01-06 09:45:48,0.409,Alan’s Apple Watch
2022-01-06 09:45:49,0.409,Alan’s Apple Watch
2022-01-06 09:45:50,0.409,Alan’s Apple Watch
2022-01-06 09:45:51,0.409,Alan’s Apple Watch
2022-01-06 09:45:52,0.409,Alan’s Apple Watch
2022-01-06 09:45:53,0.409,Alan’s Apple Watch
2022-01-06 09:45:54,0.409,Alan’s Apple Watch
2022-01-06 09:45:55,0.409,Alan’s Apple Watch
2022-01-06 09:45:56,0.004,Alan’s Apple Watch
2022-01-06 09:46:07,0.028,Alan’s Apple Watch
2022-01-06 09:46:08,0.125,Alan’s Apple Watch
2022-01-06 09:46:09,0.125,Alan’s Apple Watch
2022-01-06 09:46:10,0.125,Alan’s Apple Watch
2022-01-06 09:46:11,0.125,Alan’s Apple Watch
2022-01-06 09:46:12,0.125,Alan’s Apple Watch
2022-01-06 09:46:13,0.125,Alan’s Apple Watch
2022-01-06 09:46:14,0.125,Alan’s Apple Watch
2022-01-06 09:46:15,0.125,Alan’s Apple Watch
2022-01-06 09:46:16,0.125,Alan’s Apple Watch
2022-01-06 09:46:17,0.125,Alan’s Apple Watch
2022-01-06 09:46:18,0.125,Alan’s Apple Watch
2022-01-06 09:46:19,0.125,Alan’s Apple Watch
2022-01-06 09:46:20,0.125,Alan’s Apple Watch
2022-01-06 09:46:21,0.125,Alan’s Apple Watch
2022-01-06 09:46:22,0.125,Alan’s Apple Watch
2022-01-06 09:46:23,0.125,Alan’s Apple Watch
2022-01-06 09:46:24,0.125,Alan’s Apple Watch
2022-01-06 09:46:25,0.125,Alan’s Apple Watch
2022-01-06 09:46:26,0.125,Alan’s Apple Watch
2022-01-06 09:46:27,0.125,Alan’s Apple Watch
2022-01-06 09:46:28,0.125,Alan’s Apple Watch
2022-01-06 09:46:29,0.125,Alan’s Apple Watch
2022-01-06 09:46:30,0.125,Alan’s Apple Watch
2022-01-06 09:46:31,0.125,Alan’s Apple Watch
2022-01-06 09:46:32,0.125,Alan’s Apple Watch
2022-01-06 09:46:33,0.125,Alan’s Apple Watch
2022-01-06 09:46:34,0.125,Alan’s Apple Watch
2022-01-06 09:46:35,0.125,Alan’s Apple Watch
2022-01-06 09:46:36,0.125,Alan’s Apple Watch
2022-01-06 09:46:37,0.125,Alan’s Apple Watch
2022-01-06 09:46:38,0.125,Alan’s Apple Watch
2022-01-06 09:46:39,0.125,Alan’s Apple Watch
2022-01-06 09:46:40,0.125,Alan’s Apple Watch
2022-01-06 09:46:41,0.125,Alan’s Apple Watch
2022-01-06 09:46:42,0.125,Alan’s Apple Watch
2022-01-06 09:46:43,0.125,Alan’s Apple Watch
2022-01-06 09:46:44,0.125,Alan’s Apple Watch
2022-01-06 09:46:45,0.125,Alan’s Apple Watch
2022-01-06 09:46:46,0.125,Alan’s Apple Watch
2022-01-06 09:46:47,0.125,Alan’s Apple Watch
2022-01-06 09:46:48,0.125,Alan’s Apple Watch
2022-01-06 09:46:49,0.125,Alan’s Apple Watch
2022-01-06 09:46:50,0.125,Alan’s Apple Watch
2022-01-06 09:46:51,0.125,Alan’s Apple Watch
2022-01-06 09:46:52,0.125,Alan’s Apple Watch
2022-01-06 09:46:53,0.125,Alan’s Apple Watch
2022-01-06 09:46:54,0.125,Alan’s Apple Watch
2022-01-06 09:46:55,0.125,Alan’s Apple Watch
2022-01-06 09:46:56,0.125,Alan’s Apple Watch
2022-01-06 09:46:57,0.125,Alan’s Apple Watch
2022-01-06 09:46:58,0.125,Alan’s Apple Watch
2022-01-06 09:46:59,0.125,Alan’s Apple Watch
2022-01-06 09:47:00,0.125,Alan’s Apple Watch
2022-01-06 09:47:01,0.125,Alan’s Apple Watch
2022-01-06 09:47:02,0.125,Alan’s Apple Watch
2022-01-06 09:47:03,0.125,Alan’s Apple Watch
2022-01-06 09:47:04,0.125,Alan’s Apple Watch
2022-01-06 09:47:05,0.125,Alan’s Apple Watch
2022-01-06 09:47:06,0.125,Alan’s Apple Watch
2022-01-06 09:47:07,0.125,Alan’s Apple Watch
2022-01-06 09:47:08,0.125,Alan’s Apple Watch
2022-01-06 09:47:09,0.125,Alan’s Apple Watch
2022-01-06 09:47:10,0.125,Alan’s Apple Watch
2022-01-06 09:47:11,0.125,Alan’s Apple Watch
2022-01-06 09:47:12,0.125,Alan’s Apple Watch
2022-01-06 09:47:13,0.125,Alan’s Apple Watch
2022-01-06 09:47:14,0.125,Alan’s Apple Watch
2022-01-06 09:47:15,0.125,Alan’s Apple Watch
2022-01-06 09:47:16,0.125,Alan’s Apple Watch
2022-01-06 09:47:17,0.125,Alan’s Apple Watch
2022-01-06 09:47:18,0.125,Alan’s Apple Watch
2022-01-06 09:47:19,0.125,Alan’s Apple Watch
2022-01-06 09:47:20,0.125,Alan’s Apple Watch
2022-01-06 09:47:21,0.125,Alan’s Apple Watch
2022-01-06 09:47:22,0.125,Alan’s Apple Watch
2022-01-06 09:47:23,0.125,Alan’s Apple Watch
2022-01-06 09:47:24,0.125,Alan’s Apple Watch
2022-01-06 09:47:25,0.125,Alan’s Apple Watch
2022-01-06 09:47:26,0.125,Alan’s Apple Watch
2022-01-06 09:47:27,0.09,Alan’s Apple Watch
2022-01-06 09:48:01,0.16,Alan’s Apple Watch
2022-01-06 09:48:02,0.412,Alan’s Apple Watch
2022-01-06 09:48:03,0.412,Alan’s Apple Watch
2022-01-06 09:48:04,0.412,Alan’s Apple Watch
2022-01-06 09:48:05,0.412,Alan’s Apple Watch
2022-01-06 09:48:06,0.412,Alan’s Apple Watch
2022-01-06 09:48:07,0.412,Alan’s Apple Watch
2022-01-06 09:48:08,0.412,Alan’s Apple Watch
2022-01-06 09:48:09,0.412,Alan’s Apple Watch
2022-01-06 09:48:10,0.412,Alan’s Apple Watch
2022-01-06 09:48:11,0.412,Alan’s Apple Watch
2022-01-06 09:48:12,0.412,Alan’s Apple Watch
2022-01-06 09:48:13,0.412,Alan’s Apple Watch
2022-01-06 09:48:14,0.412,Alan’s Apple Watch
2022-01-06 09:48:15,0.412,Alan’s Apple Watch
2022-01-06 09:48:16,0.412,Alan’s Apple Watch
2022-01-06 09:48:17,0.412,Alan’s Apple Watch
2022-01-06 09:48:18,0.412,Alan’s Apple Watch
2022-01-06 09:48:19,0.412,Alan’s Apple Watch
2022-01-06 09:48:20,0.412,Alan’s Apple Watch
2022-01-06 09:48:21,0.412,Alan’s Apple Watch
2022-01-06 09:48:22,0.412,Alan’s Apple Watch
2022-01-06 09:48:23,0.185,Alan’s Apple Watch
2022-01-06 09:49:39,0.193,Alan’s Apple Watch
2022-01-06 09:49:40,0.512,Alan’s Apple Watch
2022-01-06 09:49:41,0.512,Alan’s Apple Watch
2022-01-06 09:49:42,0.512,Alan’s Apple Watch
2022-01-06 09:49:43,0.512,Alan’s Apple Watch
2022-01-06 09:49:44,0.512,Alan’s Apple Watch
2022-01-06 09:49:45,0.512,Alan’s Apple Watch
2022-01-06 09:49:46,0.512,Alan’s Apple Watch
2022-01-06 09:49:47,0.512,Alan’s Apple Watch
2022-01-06 09:49:48,0.512,Alan’s Apple Watch
2022-01-06 09:49:49,0.512,Alan’s Apple Watch
2022-01-06 09:49:50,0.512,Alan’s Apple Watch
2022-01-06 09:49:51,0.512,Alan’s Apple Watch
2022-01-06 09:49:52,0.512,Alan’s Apple Watch
2022-01-06 09:49:53,0.512,Alan’s Apple Watch
2022-01-06 09:49:54,0.512,Alan’s Apple Watch
2022-01-06 09:49:55,0.512,Alan’s Apple Watch
2022-01-06 09:49:56,0.512,Alan’s Apple Watch
2022-01-06 09:49:57,0.512,Alan’s Apple Watch
2022-01-06 09:49:58,0.512,Alan’s Apple Watch
2022-01-06 09:49:59,0.512,Alan’s Apple Watch
2022-01-06 09:50:00,0.512,Alan’s Apple Watch
2022-01-06 09:50:01,0.512,Alan’s Apple Watch
2022-01-06 09:50:02,0.512,Alan’s Apple Watch
2022-01-06 09:50:03,0.512,Alan’s Apple Watch
2022-01-06 09:50:04,0.512,Alan’s Apple Watch
2022-01-06 09:50:05,0.512,Alan’s Apple Watch
2022-01-06 09:50:06,0.498,Alan’s Apple Watch
2022-01-06 09:50:12,0.206,Alan’s Apple Watch
2022-01-06 09:50:13,0.437,Alan’s Apple Watch
2022-01-06 09:50:14,0.437,Alan’s Apple Watch
2022-01-06 09:50:15,0.437,Alan’s Apple Watch
2022-01-06 09:50:16,0.437,Alan’s Apple Watch
2022-01-06 09:50:17,0.437,Alan’s Apple Watch
2022-01-06 09:50:18,0.437,Alan’s Apple Watch
2022-01-06 09:50:19,0.437,Alan’s Apple Watch
2022-01-06 09:50:20,0.437,Alan’s Apple Watch
2022-01-06 09:50:21,0.437,Alan’s Apple Watch
2022-01-06 09:50:22,0.437,Alan’s Apple Watch
2022-01-06 09:50:23,0.419,Alan’s Apple Watch
